Date,1305.T,1306.T,1308.T,1309.T,1311.T,1319.T,1320.T,1321.T,1322.T,1324.T,1325.T,1326.T,1328.T,1329.T,1330.T,1343.T,1345.T,1346.T,1348.T,1349.T,1385.T,1386.T,1387.T,1388.T,1389.T,1390.T,1393.T,1394.T,1540.T,1541.T,1542.T,1543.T,1545.T,1546.T,1547.T,1550.T,1551.T,1552.T,1554.T,1555.T,1557.T,1559.T,1560.T,1563.T,1615.T,1617.T,1618.T,1619.T,1620.T,1621.T,1622.T,1623.T,1624.T,1625.T,1626.T,1627.T,1628.T,1629.T,1630.T,1631.T,1632.T,1633.T,1671.T,1672.T,1673.T,1674.T,1675.T,1676.T,1677.T,1678.T,1679.T,1680.T,1681.T,1682.T,1684.T,1685.T,1686.T,1687.T,1688.T,1689.T,1690.T,1691.T,1692.T,1693.T,1694.T,1695.T,1696.T,1697.T,1698.T,1699.T
2022-08-17,2092.0,2067.5,2044.0,42000.0,963.0,359.0,29810.0,29905.0,8290.0,88.5999984741211,197.1999969482422,22260.0,5984.0,30070.0,29945.0,2165.0,2049.5,30060.0,2070.0,14435.0,5230.0,9843.0,18100.0,15835.0,11400.0,5740.0,55420.0,38440.0,7310.0,3730.0,8097.0,83400.0,18535.0,44480.0,6310.0,3945.0,4530.0,1759.0,3339.0,1813.5,57730.0,3325.0,4375.0,2741.0,165.5,29705.0,13700.0,21525.0,25350.0,25015.0,25010.0,16880.0,40080.0,28445.0,29095.0,6418.0,16020.0,46180.0,22790.0,8565.0,14775.0,30900.0,2720.0,22480.0,2529.5,11595.0,26485.0,19150.0,51710.0,269.70001220703125,39740.0,4076.0,1741.0,211.8999938964844,1671.0,769.0,2087.0,870.0,622.2999877929688,5.199999809265137,1279.0,5980.0,452.2999877929687,4282.0,2760.5,109.9000015258789,163.39999389648438,3812.0,2059.5,348.1000061035156
2022-08-18,2074.5,2052.0,2028.0,42000.0,959.7000122070312,359.0,29550.0,29630.0,8290.0,88.5999984741211,196.1000061035156,22205.0,5964.0,29790.0,29680.0,2170.5,2056.5,29780.0,2052.0,14515.0,5180.0,9810.0,18325.0,15835.0,11210.0,5750.0,55400.0,38440.0,7292.0,3715.0,7940.0,83390.0,18375.0,44450.0,6292.0,3932.0,4509.0,1781.0,3324.0,1791.5,57570.0,3300.0,4375.0,2698.0,164.39999389648438,29610.0,13690.0,21450.0,25075.0,24945.0,24720.0,16820.0,39730.0,28165.0,28895.0,6443.0,15950.0,45850.0,22695.0,8516.0,14780.0,30630.0,2760.0,22650.0,2470.0,11510.0,26390.0,19150.0,51950.0,269.5,39790.0,4063.0,1746.0,210.1000061035156,1675.0,772.7000122070312,2064.5,862.2999877929688,618.0,5.099999904632568,1294.0,6140.0,448.3999938964844,4235.0,2778.0,105.4000015258789,164.1999969482422,3810.0,2052.5,352.5
2022-08-19,2079.5,2055.5,2031.5,41800.0,956.2999877929688,357.8999938964844,29540.0,29615.0,8350.0,88.5999984741211,197.8999938964844,22270.0,5985.0,29780.0,29660.0,2183.0,2064.0,29750.0,2057.0,14600.0,5200.0,9844.0,18350.0,15835.0,11330.0,5780.0,56000.0,38450.0,7305.0,3700.0,7905.0,84780.0,18545.0,44800.0,6352.0,3955.0,4505.0,1771.0,3352.0,1789.0,58120.0,3315.0,4395.0,2675.0,164.39999389648438,29635.0,13975.0,21565.0,25165.0,24510.0,24880.0,16955.0,40000.0,28400.0,28885.0,6458.0,15980.0,46210.0,22635.0,8520.0,14725.0,30550.0,2836.0,22530.0,2430.0,11480.0,26835.0,19150.0,52150.0,271.5,40110.0,4092.0,1753.0,209.5,1690.0,789.0,2063.0,870.0,619.5,5.099999904632568,1330.0,6305.0,452.8999938964844,4341.0,2800.0,103.0999984741211,167.1999969482422,3880.0,2060.5,361.3999938964844
2022-08-22,2077.0,2053.5,2029.5,42140.0,954.2999877929688,357.8999938964844,29395.0,29475.0,8351.0,88.5999984741211,195.0,22305.0,5991.0,29630.0,29500.0,2169.0,2055.5,29595.0,2055.0,14640.0,5170.0,9817.0,17835.0,15835.0,11170.0,5720.0,55600.0,38450.0,7308.0,3685.0,7858.0,84400.0,18290.0,44670.0,6305.0,3926.0,4460.0,1886.0,3332.0,1775.0,57660.0,3270.0,4360.0,2600.0,164.60000610351562,29675.0,14200.0,21570.0,24930.0,24800.0,24835.0,16860.0,39360.0,28210.0,28720.0,6476.0,15930.0,46490.0,22645.0,8555.0,14780.0,30550.0,2847.0,22535.0,2440.0,11355.0,26920.0,19150.0,52000.0,268.6000061035156,39970.0,4058.0,1735.0,207.6999969482422,1710.0,792.5999755859375,2093.0,880.5,631.9000244140625,5.199999809265137,1340.0,6340.0,456.1000061035156,4409.0,2816.5,106.5,169.1999969482422,3911.0,2063.0,364.1000061035156
2022-08-23,2055.0,2031.5,2008.0,41700.0,943.0,357.8999938964844,29055.0,29145.0,8318.0,88.5999984741211,194.3000030517578,22210.0,5963.0,29290.0,29175.0,2156.5,2044.0,29250.0,2033.0,14595.0,5070.0,9690.0,17690.0,15835.0,11100.0,5670.0,54880.0,38450.0,7287.0,3605.0,7815.0,80130.0,17895.0,43970.0,6194.0,3867.0,4471.0,1974.0,3275.0,1758.0,56690.0,3265.0,4330.0,2526.0,163.3000030517578,29695.0,14385.0,21405.0,24800.0,24505.0,24440.0,16790.0,39410.0,27745.0,28475.0,6420.0,16050.0,46210.0,22455.0,8462.0,14700.0,30260.0,2903.0,22470.0,2420.0,11130.0,25605.0,18385.0,51990.0,266.70001220703125,39310.0,3988.0,1722.0,207.0,1738.5,822.2999877929688,2087.0,898.5,652.2999877929688,5.599999904632568,1363.0,6260.0,457.7999877929687,4408.0,2864.5,109.3000030517578,174.89999389648438,4024.0,2048.5,370.0
2022-08-24,2052.0,2027.5,2004.0,41700.0,937.7999877929688,355.29998779296875,28915.0,29020.0,8170.0,88.5999984741211,199.5,22215.0,5977.0,29165.0,29055.0,2149.0,2035.0,29130.0,2029.0,14495.0,5060.0,9650.0,17240.0,15835.0,11105.0,5650.0,54500.0,38450.0,7294.0,3625.0,7849.0,79180.0,17800.0,43580.0,6147.0,3840.0,4479.0,1939.0,3257.0,1733.5,56250.0,3290.0,4320.0,2501.0,164.5,29560.0,14425.0,21445.0,24755.0,24265.0,24515.0,16905.0,39420.0,27590.0,28290.0,6537.0,15810.0,46650.0,22550.0,8529.0,14715.0,30280.0,2969.0,22480.0,2429.0,11305.0,25280.0,18415.0,51210.0,268.0,38940.0,3963.0,1711.5,205.5,1730.5,815.0,2089.5,920.5,666.2000122070312,5.199999809265137,1390.0,6376.0,459.8999938964844,4381.0,2778.0,112.3000030517578,180.8000030517578,4110.0,2055.0,377.8999938964844
2022-08-25,2059.0,2036.5,2012.5,41550.0,944.0,355.29998779296875,29085.0,29190.0,8050.0,88.5999984741211,200.8999938964844,22380.0,6007.0,29335.0,29205.0,2160.5,2044.5,29320.0,2039.5,14570.0,5100.0,9730.0,17415.0,15835.0,11260.0,5680.0,54700.0,38450.0,7336.0,3630.0,7900.0,80640.0,17945.0,43830.0,6201.0,3880.0,4497.0,1848.0,3288.0,1780.0,56780.0,3305.0,4330.0,2555.0,165.3000030517578,29560.0,14470.0,21650.0,24785.0,24640.0,24570.0,16965.0,39600.0,27755.0,28435.0,6507.0,15945.0,46910.0,22490.0,8570.0,14805.0,30340.0,3030.0,22640.0,2447.5,11245.0,25845.0,18330.0,51250.0,269.5,39210.0,4001.0,1734.5,206.0,1742.5,827.7000122070312,2102.0,920.2000122070312,662.0,5.300000190734863,1419.0,6329.0,460.0,4369.0,2786.5,111.6999969482422,179.8000030517578,4050.0,2062.0,385.2000122070313
2022-08-26,2062.0,2041.0,2015.5,42200.0,943.2999877929688,355.29998779296875,29215.0,29305.0,8165.0,88.5999984741211,200.1999969482422,22390.0,6010.0,29490.0,29355.0,2177.5,2057.0,29455.0,2040.5,14570.0,5080.0,9843.0,17415.0,15835.0,11250.0,5830.0,54920.0,38450.0,7331.0,3640.0,7908.0,83480.0,18165.0,44120.0,6264.0,3905.0,4515.0,1820.0,3315.0,1797.0,57320.0,3315.0,4325.0,2532.0,165.89999389648438,29445.0,14355.0,21690.0,24980.0,24540.0,24570.0,17095.0,40090.0,27850.0,28440.0,6490.0,15955.0,47250.0,22440.0,8583.0,14800.0,30420.0,2972.0,22615.0,2437.0,11120.0,26930.0,18550.0,51570.0,269.3999938964844,39470.0,4034.0,1755.0,207.6999969482422,1775.0,822.7999877929688,2098.5,905.2999877929688,650.0,5.5,1393.0,6152.0,460.0,4469.0,2800.0,108.5999984741211,177.6999969482422,4000.0,2069.0,378.2999877929687
2022-08-29,2027.5,2003.5,1982.5,42000.0,930.0,355.20001220703125,28485.0,28575.0,8077.0,88.5999984741211,199.0,22280.0,5979.0,28725.0,28595.0,2167.0,2055.5,28695.0,2005.0,14570.0,5010.0,9542.0,17280.0,14500.0,11045.0,5710.0,54100.0,38450.0,7310.0,3580.0,7785.0,84000.0,17460.0,43130.0,6082.0,3803.0,4440.0,2050.0,3239.0,1764.0,55670.0,3315.0,4325.0,2413.0,164.60000610351562,29270.0,14500.0,21270.0,24450.0,24315.0,24325.0,16975.0,38770.0,27050.0,27785.0,6453.0,15715.0,46720.0,22115.0,8533.0,14595.0,29975.0,3020.0,22545.0,2394.5,11050.0,27100.0,18550.0,51520.0,265.6000061035156,38560.0,3930.0,1746.0,201.8999938964844,1798.0,840.5,2145.0,939.7999877929688,673.4000244140625,5.5,1411.0,6469.0,478.6000061035156,4390.0,2828.0,113.3000030517578,185.8000030517578,4109.0,2046.0,383.7000122070313
2022-08-30,2052.0,2031.0,2007.5,41920.0,939.9000244140624,355.20001220703125,28810.0,28910.0,8170.0,88.5999984741211,204.8000030517578,22370.0,6013.0,29050.0,28940.0,2193.5,2078.0,29015.0,2031.0,14590.0,5080.0,9676.0,17235.0,14500.0,11025.0,5710.0,54180.0,37120.0,7339.0,3600.0,7805.0,84440.0,17570.0,43260.0,6111.0,3835.0,4495.0,1989.0,3255.0,1787.5,55960.0,3310.0,4335.0,2444.0,165.3000030517578,29525.0,14885.0,21355.0,24600.0,24615.0,24595.0,17185.0,39430.0,27365.0,28150.0,6522.0,15920.0,47590.0,22415.0,8575.0,14665.0,30540.0,3100.0,22625.0,2405.0,11085.0,27350.0,18550.0,51720.0,270.0,38650.0,3950.0,1746.0,205.8999938964844,1787.0,834.0,2116.5,938.4000244140624,673.0999755859375,5.199999809265137,1449.0,6462.0,470.0,4367.0,2800.0,117.0999984741211,185.8999938964844,4000.0,2064.0,392.2999877929687
2022-08-31,2046.0,2044.0,2000.0,42500.0,934.0999755859376,353.0,28745.0,28795.0,8065.0,88.5999984741211,207.5,22225.0,5977.0,28945.0,28820.0,2188.5,2075.0,28890.0,2025.0,14600.0,5080.0,9749.0,17235.0,14500.0,11165.0,5710.0,53500.0,36980.0,7291.0,3590.0,7715.0,83470.0,17445.0,42970.0,6061.0,3810.0,4476.0,1986.0,3238.0,1779.0,55500.0,3310.0,4340.0,2480.0,164.6999969482422,29335.0,14495.0,21260.0,24455.0,24640.0,24550.0,17080.0,39340.0,27300.0,27960.0,6506.0,16140.0,47030.0,22415.0,8550.0,14775.0,30210.0,2973.0,22515.0,2384.5,11050.0,26950.0,18550.0,51680.0,271.70001220703125,38410.0,3925.0,1754.0,203.8999938964844,1755.0,817.7000122070312,2100.5,937.9000244140624,673.0,5.300000190734863,1392.0,6105.0,463.0,4318.0,2814.0,115.1999969482422,186.5,4036.0,2049.0,379.1000061035156
2022-09-01,2018.0,1996.5,1974.0,42100.0,925.4000244140624,345.20001220703125,28255.0,28360.0,8089.0,88.5999984741211,196.6000061035156,22150.0,5946.0,28515.0,28390.0,2173.5,2048.0,28460.0,1999.0,14605.0,5060.0,9555.0,17235.0,14510.0,10940.0,5680.0,53300.0,36980.0,7254.0,3565.0,7490.0,82940.0,17125.0,42530.0,5979.0,3758.0,4430.0,2041.0,3193.0,1742.5,54760.0,3270.0,4335.0,2417.0,163.39999389648438,29230.0,14120.0,21260.0,24200.0,24455.0,24170.0,16930.0,38700.0,26830.0,27835.0,6398.0,15950.0,45730.0,21970.0,8477.0,14580.0,30030.0,2877.0,22440.0,2306.0,10900.0,27185.0,18550.0,51730.0,275.0,38040.0,3867.0,1731.0,202.8999938964844,1762.5,800.0,2054.0,926.0999755859376,671.7999877929688,5.199999809265137,1349.5,5867.0,455.5,4220.0,2734.5,115.8000030517578,184.0,4021.0,2021.0,367.1000061035156
2022-09-02,2012.5,1991.5,1966.0,42000.0,919.5999755859376,352.8999938964844,28250.0,28320.0,8100.0,88.5999984741211,198.0,22230.0,5968.0,28490.0,28350.0,2162.5,2050.0,28440.0,1990.5,14700.0,5010.0,9544.0,17580.0,14760.0,10800.0,5690.0,53710.0,36980.0,7299.0,3530.0,7559.0,81140.0,17430.0,43080.0,6066.0,3796.0,4415.0,2012.0,3218.0,1748.5,55560.0,3310.0,4355.0,2398.0,163.8000030517578,29180.0,13935.0,21300.0,24100.0,24410.0,24070.0,16660.0,38470.0,26600.0,27735.0,6372.0,15870.0,45400.0,22035.0,8489.0,14600.0,29930.0,2870.0,22520.0,2331.5,10870.0,26290.0,18550.0,51940.0,273.5,38490.0,3905.0,1727.5,201.0,1712.5,805.5999755859375,2000.0,917.5,663.7999877929688,5.300000190734863,1345.0,5867.0,447.8999938964844,4186.0,2665.0,112.8000030517578,183.6999969482422,4024.0,2013.5,366.2000122070313
2022-09-05,2012.5,1988.0,1965.5,41500.0,924.9000244140624,352.8999938964844,28210.0,28315.0,8000.0,88.5999984741211,199.0,22385.0,6009.0,28470.0,28330.0,2174.5,2059.0,28420.0,1990.0,14660.0,4935.0,9430.0,17090.0,14650.0,10700.0,5690.0,53040.0,36980.0,7348.0,3545.0,7664.0,81400.0,17160.0,42740.0,6016.0,3763.0,4372.0,2017.0,3191.0,1733.0,55070.0,3260.0,4390.0,2419.0,163.39999389648438,29010.0,14085.0,21315.0,24105.0,24320.0,23910.0,16800.0,38480.0,26705.0,27910.0,6371.0,15740.0,45660.0,21980.0,8448.0,14600.0,29745.0,2889.0,22585.0,2350.0,10895.0,26515.0,18550.0,52060.0,275.20001220703125,38220.0,3868.0,1719.0,201.3000030517578,1719.5,800.0,2008.0,925.0999755859376,671.0,5.199999809265137,1357.0,5930.0,450.1000061035156,4191.0,2735.0,114.0999984741211,185.8000030517578,4052.0,2021.0,368.7999877929687
2022-09-06,2009.0,1988.0,1962.5,41700.0,925.0,350.0,28225.0,28305.0,8061.0,88.5999984741211,199.5,22575.0,6054.0,28445.0,28320.0,2174.5,2058.5,28415.0,1987.0,14720.0,5010.0,9437.0,17005.0,14650.0,10900.0,5740.0,53530.0,37150.0,7393.0,3600.0,7769.0,82990.0,17370.0,43030.0,6065.0,3796.0,4391.0,1999.0,3229.0,1741.5,55490.0,3280.0,4390.0,2431.0,163.5,28870.0,14065.0,21355.0,24020.0,24520.0,23965.0,16935.0,38630.0,26790.0,27695.0,6339.0,15610.0,45660.0,21810.0,8454.0,14510.0,29995.0,2907.0,22745.0,2414.0,11135.0,26810.0,18550.0,52100.0,276.8999938964844,38430.0,3910.0,1731.0,206.0,1758.5,789.2000122070312,2093.5,930.2000122070312,677.5,5.0,1365.5,5955.0,449.7999877929687,4295.0,2812.0,116.4000015258789,188.6000061035156,4070.0,2016.5,372.2999877929687
2022-09-07,1996.0,1977.5,1954.0,42300.0,918.5,349.8999938964844,28045.0,28110.0,8231.0,88.5999984741211,199.1000061035156,22760.0,6111.0,28265.0,28160.0,2179.5,2046.5,28235.0,1976.0,14875.0,5030.0,9580.0,17005.0,14650.0,11000.0,5710.0,54510.0,37150.0,7456.0,3640.0,7767.0,81700.0,17495.0,43460.0,6136.0,3830.0,4369.0,2122.0,3258.0,1752.0,56160.0,3320.0,4365.0,2384.0,162.8000030517578,28620.0,13755.0,21140.0,23905.0,24155.0,23970.0,16815.0,38300.0,26445.0,27490.0,6287.0,15465.0,45380.0,21740.0,8394.0,14585.0,29850.0,2865.0,22965.0,2368.0,11330.0,26290.0,18550.0,52840.0,281.20001220703125,38850.0,3953.0,1745.0,205.6999969482422,1708.5,768.9000244140625,2093.0,936.0999755859376,685.5,4.699999809265137,1344.0,5870.0,449.0,4310.0,2860.5,118.0,191.8000030517578,4049.0,2002.0,367.6000061035156
2022-09-08,2040.0,2019.5,1994.0,43000.0,934.4000244140624,349.8999938964844,28660.0,28745.0,8250.0,88.5999984741211,199.8999938964844,22965.0,6168.0,28925.0,28800.0,2168.5,2037.5,28895.0,2021.5,14875.0,5250.0,9723.0,17420.0,14650.0,11165.0,5710.0,54760.0,37150.0,7529.0,3675.0,7946.0,82220.0,17890.0,44130.0,6255.0,3908.0,4405.0,2004.0,3309.0,1780.0,57270.0,3400.0,4420.0,2394.0,165.6999969482422,29170.0,13720.0,21540.0,24480.0,24785.0,24425.0,17040.0,39310.0,27160.0,28110.0,6396.0,15675.0,46130.0,22315.0,8579.0,14720.0,30320.0,2768.0,23250.0,2460.0,11505.0,26845.0,18865.0,53200.0,285.1000061035156,39450.0,4024.0,1745.0,208.8999938964844,1747.0,755.7000122070312,2069.5,942.0999755859376,688.2999877929688,4.699999809265137,1298.0,5839.0,449.1000061035156,4376.0,2861.5,122.6999969482422,191.6000061035156,4091.0,2031.5,354.79998779296875
2022-09-09,2049.0,2029.0,2003.0,43000.0,937.4000244140624,356.8999938964844,28845.0,28930.0,8315.0,88.5999984741211,201.0,22890.0,6141.0,29095.0,28965.0,2180.5,2047.0,29070.0,2031.0,14960.0,5150.0,9846.0,17650.0,14650.0,11070.0,5800.0,55030.0,38150.0,7494.0,3720.0,8011.0,85820.0,17930.0,44220.0,6277.0,3919.0,4470.0,1941.0,3328.0,1787.5,57450.0,3385.0,4415.0,2451.0,167.1999969482422,29290.0,13865.0,21730.0,24605.0,25110.0,24435.0,17205.0,39510.0,27235.0,28335.0,6467.0,15720.0,46370.0,22385.0,8640.0,14860.0,30640.0,2783.0,23130.0,2478.0,11660.0,27790.0,18845.0,52780.0,286.5,39500.0,4041.0,1766.0,210.6000061035156,1710.5,758.0999755859375,2102.0,935.0,684.2000122070312,4.900000095367432,1301.5,5760.0,458.2000122070313,4490.0,2926.5,119.0999984741211,190.3999938964844,4065.0,2032.0,355.8999938964844
2022-09-12,2064.0,2042.0,2018.0,42650.0,943.0,357.8999938964844,29140.0,29230.0,8300.0,88.5999984741211,204.8000030517578,22850.0,6131.0,29390.0,29260.0,2188.5,2053.0,29360.0,2043.5,14960.0,5260.0,9950.0,18040.0,15565.0,11275.0,5850.0,55840.0,38150.0,7482.0,3730.0,8102.0,86770.0,18275.0,44780.0,6368.0,3978.0,4512.0,1936.0,3381.0,1798.0,58280.0,3360.0,4435.0,2517.0,166.89999389648438,29335.0,13810.0,21795.0,24735.0,25090.0,24525.0,17305.0,39600.0,27575.0,28545.0,6423.0,15990.0,46630.0,22765.0,8610.0,14870.0,31200.0,2848.0,23090.0,2516.0,11555.0,28520.0,19185.0,52580.0,288.20001220703125,40000.0,4103.0,1779.0,209.5,1762.5,772.2000122070312,2127.0,951.5999755859376,698.9000244140625,4.800000190734863,1337.5,5880.0,454.3999938964844,4430.0,3010.0,123.9000015258789,193.5,4095.0,2050.5,364.8999938964844
2022-09-13,2069.5,2047.5,2023.5,43430.0,946.0,357.8999938964844,29225.0,29320.0,8425.0,88.5999984741211,206.8999938964844,22825.0,6126.0,29480.0,29365.0,2189.5,2059.0,29465.0,2049.0,14830.0,5300.0,10085.0,18270.0,15570.0,11400.0,5920.0,56160.0,38810.0,7472.0,3755.0,8311.0,86840.0,18405.0,44880.0,6407.0,4004.0,4497.0,1912.0,3399.0,1821.0,58660.0,3375.0,4435.0,2475.0,166.6999969482422,29450.0,13900.0,21785.0,24835.0,25270.0,24320.0,17450.0,39760.0,27595.0,28695.0,6424.0,16320.0,46890.0,22790.0,8622.0,14850.0,31200.0,2899.0,23045.0,2594.0,11885.0,28160.0,19425.0,52640.0,290.8999938964844,40110.0,4140.0,1787.0,213.0,1773.5,786.0,2150.5,971.5999755859376,714.4000244140625,5.0,1358.0,5991.0,454.6000061035156,4509.0,3158.0,123.5999984741211,196.8999938964844,4322.0,2049.5,370.7000122070313
2022-09-14,2031.0,2008.0,1985.0,42680.0,928.7999877929688,357.8999938964844,28455.0,28535.0,8320.0,88.5999984741211,200.1999969482422,22790.0,6115.0,28675.0,28565.0,2174.5,2040.5,28665.0,2016.5,14900.0,5200.0,9862.0,17845.0,15570.0,11355.0,5760.0,54800.0,38610.0,7458.0,3750.0,8212.0,85330.0,17515.0,43460.0,6177.0,3881.0,4467.0,2097.0,3299.0,1748.5,56570.0,3345.0,4430.0,2455.0,166.8000030517578,28950.0,13820.0,21470.0,24365.0,24665.0,23950.0,17295.0,38870.0,26840.0,28105.0,6283.0,16255.0,46420.0,22430.0,8598.0,14700.0,30880.0,2899.0,23025.0,2560.0,11775.0,27760.0,18940.0,52700.0,289.20001220703125,38890.0,4001.0,1761.0,210.1999969482422,1760.0,788.2999877929688,2158.0,972.9000244140624,721.0,5.0,1360.0,6048.0,461.7000122070313,4452.0,3186.0,125.3000030517578,197.5,4345.0,2028.5,370.7000122070313
2022-09-15,2033.5,2009.5,1987.5,43400.0,925.7999877929688,356.0,28485.0,28585.0,8320.0,88.5999984741211,202.1999969482422,22575.0,6053.0,28715.0,28585.0,2171.0,2037.5,28710.0,2011.5,14850.0,5200.0,9862.0,18215.0,15570.0,11225.0,5790.0,54700.0,38610.0,7406.0,3800.0,8290.0,87660.0,17645.0,43490.0,6192.0,3880.0,4403.0,2088.0,3299.0,1726.0,56500.0,3345.0,4430.0,2439.0,166.60000610351562,28955.0,13910.0,21460.0,24270.0,24765.0,23990.0,17080.0,38580.0,26805.0,28055.0,6250.0,16355.0,46390.0,22560.0,8597.0,14795.0,31260.0,2954.0,22810.0,2603.5,11975.0,28350.0,19165.0,52380.0,289.29998779296875,38850.0,3999.0,1751.5,213.0,1768.0,807.0,2156.0,964.0,709.2000122070312,5.300000190734863,1380.0,6170.0,455.0,4421.0,3190.0,125.6999969482422,193.8000030517578,4260.0,2030.0,376.2000122070313
2022-09-16,2036.0,1998.5,1976.0,42420.0,924.0999755859376,350.1000061035156,28170.0,28250.0,8150.0,88.5999984741211,204.1000061035156,22240.0,5959.0,28420.0,28280.0,2185.5,2053.5,28405.0,2000.0,14885.0,5170.0,9794.0,17570.0,15190.0,11055.0,5730.0,54120.0,38610.0,7287.0,3765.0,8150.0,86880.0,17190.0,42940.0,6074.0,3813.0,4308.0,2121.0,3244.0,1695.0,55380.0,3345.0,4370.0,2368.0,169.0,29000.0,13740.0,21555.0,24070.0,24720.0,23760.0,16915.0,38260.0,26415.0,27810.0,6290.0,16325.0,46100.0,22540.0,8740.0,14870.0,31470.0,2841.0,22445.0,2521.5,12030.0,28280.0,18795.0,52240.0,283.1000061035156,38360.0,3934.0,1717.0,211.5,1712.0,767.0,2098.5,955.0999755859376,701.2999877929688,4.900000095367432,1332.0,5967.0,453.0,4364.0,3069.0,121.8000030517578,192.8000030517578,4214.0,2022.5,362.7999877929687
2022-09-20,2030.0,2009.0,1984.5,42100.0,924.7000122070312,350.1000061035156,28305.0,28380.0,8050.0,88.5999984741211,200.3000030517578,22290.0,5974.0,28545.0,28410.0,2173.0,2038.0,28525.0,2010.0,14735.0,5170.0,9832.0,17545.0,15190.0,11055.0,5740.0,53690.0,38470.0,7301.0,3830.0,8302.0,87500.0,17410.0,43300.0,6122.0,3831.0,4317.0,2011.0,3254.0,1707.5,55840.0,3345.0,4390.0,2345.0,169.5,29245.0,13765.0,21655.0,24180.0,24685.0,24070.0,17130.0,38290.0,26520.0,28055.0,6346.0,16215.0,46550.0,22600.0,8766.0,14920.0,31170.0,2857.0,22570.0,2601.5,12185.0,28870.0,18795.0,52270.0,287.5,38740.0,3953.0,1723.0,216.8999938964844,1713.5,764.0999755859375,2126.5,955.0999755859376,706.0,4.599999904632568,1338.0,6054.0,449.5,4421.0,3237.0,119.4000015258789,193.8000030517578,4269.0,2032.0,364.1000061035156
2022-09-21,2002.5,1983.5,1958.0,41750.0,912.0,348.5,27925.0,28000.0,8040.0,88.5999984741211,201.1000061035156,22325.0,5989.0,28135.0,28035.0,2164.0,2032.0,28140.0,1984.0,14745.0,5080.0,9580.0,17545.0,14165.0,10960.0,5720.0,53450.0,38470.0,7319.0,3855.0,8254.0,86890.0,17270.0,42990.0,6065.0,3791.0,4240.0,2100.0,3218.0,1665.5,55300.0,3365.0,4380.0,2290.0,169.0,29135.0,13760.0,21330.0,23910.0,24200.0,23565.0,17080.0,37690.0,26130.0,27735.0,6225.0,16025.0,45890.0,22600.0,8762.0,14910.0,31060.0,2830.0,22580.0,2573.0,12390.0,28700.0,19055.0,52000.0,286.20001220703125,38490.0,3916.0,1715.0,218.0,1720.0,754.5999755859375,2143.0,977.0999755859376,727.5999755859375,4.599999904632568,1326.0,5994.0,446.1000061035156,4411.0,3333.0,128.5,197.5,4348.0,2010.5,361.1000061035156
2022-09-22,1997.0,1976.5,1954.0,41200.0,910.0999755859376,348.5,27765.0,27855.0,8000.0,88.5999984741211,202.6000061035156,22410.0,6014.0,27995.0,27880.0,2171.5,2040.0,27960.0,1979.5,14655.0,5030.0,9575.0,17165.0,14165.0,10835.0,5650.0,53290.0,38470.0,7348.0,3815.0,8374.0,86830.0,16975.0,42420.0,5970.0,3740.0,4285.0,2185.0,3175.0,1665.0,54470.0,3355.0,4380.0,2235.0,167.89999389648438,29010.0,13765.0,21290.0,23795.0,24045.0,23680.0,17030.0,37550.0,25950.0,27530.0,6233.0,16130.0,45990.0,22370.0,8680.0,14815.0,30800.0,2822.0,22650.0,2612.5,12120.0,28445.0,19125.0,51930.0,282.0,37980.0,3851.0,1693.5,214.5,1761.5,752.4000244140625,2141.0,983.9000244140624,735.5,4.699999809265137,1322.5,6115.0,444.7999877929687,4455.0,3345.0,132.1999969482422,197.8000030517578,4353.0,2009.5,360.6000061035156
2022-09-26,1944.0,1925.5,1902.0,40780.0,884.0,340.0,27140.0,27100.0,7700.0,88.5999984741211,198.1999969482422,21915.0,5873.0,27250.0,27135.0,2127.5,1998.0,27210.0,1925.0,14455.0,4760.0,8825.0,16485.0,13595.0,9947.0,5440.0,51370.0,38770.0,7194.0,3660.0,7964.0,84500.0,16350.0,41070.0,5759.0,3580.0,4213.0,2353.0,3044.0,1572.0,52480.0,3270.0,4285.0,2164.0,162.5,28745.0,12660.0,20800.0,23035.0,23820.0,22820.0,16425.0,36320.0,25155.0,27000.0,6108.0,15960.0,44150.0,22330.0,8398.0,14285.0,30020.0,2622.0,22185.0,2450.0,11470.0,27480.0,18560.0,50700.0,266.70001220703125,36700.0,3693.0,1628.0,209.0,1665.0,699.9000244140625,2031.0,946.5,698.5,4.099999904632568,1230.5,5740.0,427.0,4152.0,3083.0,124.8000030517578,191.3000030517578,4152.0,1955.5,335.6000061035156
